region,code,name,address,ramq_billing_categories,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,type,website,latitude,longitude,added_time,place_type,fax_numbers,fax_keywords_en,fax_keywords_fr
Monteregie,54164,CLINIQUE MEDICALE PIERRE BOUCHER,"110-1615 BOUL JACQUES-CARTIER E, LONGUEUIL, QC, J4M 2X1",,Medical Clinic Pierre-Boucher,Longueuil,CA,QC,J4M 1B4,+1 450-468-6223,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=49168,45.54071709999999,-73.4565499,1745808471.0,hospital,"14504680559,14504686895,14504680559,14504686895","[{""fax_number"": ""14504680559"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504680559"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504686895"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504686895"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504680559"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504680559"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504686895"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504686895"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54207,CARREFOUR MEDICAL VALLEE DU RICHELIEU,"665 BOUL SIR WILFRID-LAURIER, BELOEIL, QC, J3G 4J1",,Clinique Carrefour Médical Vallée du Richelieu,Beloeil,CA,QC,J3G 4J1,+1 450-467-0088,hospital,http://www.carrefourmedical.com/,45.5634536,-73.2052459,1745808471.0,hospital,14504676941,"[{""fax_number"": ""14504676941"", ""keyword_en"": ""clinic general inquiries""}]","[{""fax_number"": ""14504676941"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54208,CLINIQUE FAMILIALE DE SAINT-HYACINTHE,"2955 BOUL LAFRAMBOISE, SAINT-HYACINTHE, QC, J2S 4Z3",,Clinique Familiale De St-Hyacinthe,Saint-Hyacinthe,CA,QC,J2S 4Z3,+1 450-774-4611,hospital,https://gmflaframboise.ca/,45.6338735,-72.96441779999999,1745808471.0,hospital,"17096378605,18675718607,14507739913","[{""fax_number"": ""14507739913"", ""keyword_en"": ""administration""}, {""fax_number"": ""17096378605"", ""keyword_en"": ""desconocido o potencialmente incorrecto/obsoleto""}, {""fax_number"": ""18675718607"", ""keyword_en"": ""desconocido o potencialmente incorrecto/obsoleto""}]","[{""fax_number"": ""14507739913"", ""keyword_fr"": ""administration""}, {""fax_number"": ""17096378605"", ""keyword_fr"": ""inconnu ou potentiellement incorrect/désuet""}, {""fax_number"": ""18675718607"", ""keyword_fr"": ""inconnu ou potentiellement incorrect/désuet""}]"
Monteregie,54247,CLINIQUE MEDICALE DU COTEAU,"100-440 BOUL SAINT-LUC, SAINT-JEAN-SUR-RICHELIEU, QC, J2W 0E2",,Clinique médicale du Coteau,Saint-Jean-sur-Richelieu,CA,QC,J2W 0E2,+1 450-359-6819,hospital,http://cliniquemedicaleducoteau.ca/,45.3613955,-73.3062193,1745808471.0,hospital,14503593247,"[{""fax_number"": ""14503593247"", ""keyword_en"": ""unspecified""}]","[{""fax_number"": ""14503593247"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54248,CENTRE MEDICAL DE CHAMBLY,"205-1101 BOUL BRASSARD, CHAMBLY, QC, J3L 5R4",,La Clinique Fort Chambly,Chambly,CA,QC,J3L 5R4,+1 450-658-6000,hospital,http://www.lacliniquefortchambly.com/,45.44339859999999,-73.302252,1745808471.0,hospital,"14506586009,14506587849","[{""fax_number"": ""14506586009"", ""keyword_en"": ""communications g\u00e9n\u00e9rales""}, {""fax_number"": ""14506587849"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506586009"", ""keyword_fr"": ""références""}, {""fax_number"": ""14506587849"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54249,CLINIQUE MEDICALE DE ST-LUC,"204-247 BOUL SAINT-LUC, SAINT-JEAN-SUR-RICHELIEU, QC, J2W 1C4",,Clinique Médicale St-Luc,Saint-Jean-sur-Richelieu,CA,QC,J2W 0J3,+1 450-348-6124,hospital,https://www.cliniquestluc.com/,45.3531652,-73.29384399999999,1745808471.0,hospital,14503484163,"[{""fax_number"": ""14503484163"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14503484163"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54250,CLINIQUE MEDICALE ST-EUGENE,"397 RUE JACQUES-CARTIER S, SAINT-JEAN-SUR-RICHELIEU, QC, J3B 7T1",,Clinique Medicale St-Eugene,Saint-Jean-sur-Richelieu,CA,QC,J3B 7T1,+1 450-347-3748,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=47617,45.2778768,-73.2562832,1745808471.0,hospital,14503474287,"[{""fax_number"": ""14503474287"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14503474287"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54251,CLINIQUE MEDICALE 900,"210-900 BOUL DU SEMINAIRE, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1C3",,Medical Center of Haut-Richelieu,Saint-Jean-sur-Richelieu,CA,QC,J3B 1B5,+1 450-376-9516,hospital,https://cmhr900.com/,45.3309626,-73.2683377,1745808471.0,hospital,14503489998,"[{""fax_number"": ""14503489998"", ""keyword_en"": ""general communications""}]","[{""fax_number"": ""14503489998"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54252,CENTRE-MEDI-SOLEIL,"120-383 BOUL SEMINAIRE N, SAINT-JEAN-SUR-RICHELIEU, QC, J3B 8C5",,Centre Médi-Soleil - Saint-Jean-Sur-Richelieu,Saint-Jean-sur-Richelieu,CA,QC,J3B 8C5,+1 450-349-5555,hospital,https://www.medisoleil.com/,45.3111269,-73.2637053,1745808471.0,hospital,14503473099,"[{""fax_number"": ""14503473099"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14503473099"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54254,CENTRE MEDICAL IBERVILLE,"101-235 2E AVENUE, SAINT-JEAN-SUR-RICHELIEU, QC, J2X 2B2",,Medical Centre Iberville,Saint-Jean-sur-Richelieu,CA,QC,J2X 2B2,+1 450-347-5548,hospital,https://www.cmiberville.com/,45.30395499999999,-73.23751060000001,1745808471.0,hospital,"14503473099,14503474091,14503473099","[{""fax_number"": ""14503474091"", ""keyword_en"": ""general administrative purposes""}, {""fax_number"": ""14503473099"", ""keyword_en"": ""unrelated medical clinic iberville""}, {""fax_number"": ""14503473099"", ""keyword_en"": ""unrelated medical clinic iberville""}]","[{""fax_number"": ""14503474091"", ""keyword_fr"": ""fins administratives générales""}, {""fax_number"": ""14503473099"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14503473099"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54269,CLINIQUE MEDICALE CAMU,"3200 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2H3",,"Club CAMU Sante, Private Medical Clinic",Longueuil,CA,QC,J4V 2H3,+1 450-466-8471,hospital,https://camusante.ca/,45.495545,-73.4836169,1745808471.0,hospital,14504660716,"[{""fax_number"": ""14504660716"", ""keyword_en"": ""administration g\u00e9n\u00e9rale""}]","[{""fax_number"": ""14504660716"", ""keyword_fr"": ""administration générale""}]"
Monteregie,54281,CLINIQUE DE MEDECINE FAMILIALE,"300 RUE PARADIS, SOREL TRACY, QC, J3P 3G6",,Clinique-Medicine Familiale,Sorel-Tracy,CA,QC,J3P 3G6,+1 450-742-0485,hospital,http://gmfrichelieu.com/,46.041414,-73.0929508,1745808471.0,hospital,14507426965,"[{""fax_number"": ""14507426965"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14507426965"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54313,CLINIQUE GMF LA CIGOGNE,"420-3141 RUE TASCHEREAU, GREENFIELD PARK, QC, J4V 2H2",,Medical Clinic GMF La Cigogne,Longueuil,CA,QC,J4V 0A8,+1 450-466-7892,hospital,http://www.gmflacigogne.com/,45.49751149999999,-73.4840055,1745808471.0,hospital,14504669602,"[{""fax_number"": ""14504669602"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504669602"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54385,CLINIQUE MEDICALE ST-LAZARE,"3-1710 CH SAINTE-ANGELIQUE, ST-LAZARE, QC, J7T 2X8",,Saint-Lazare Medical Clinic,Saint-Lazare,CA,QC,J7T 2X8,+1 450-424-9557,hospital,http://cliniquemedicalestlazare.weebly.com/,45.3989143,-74.13306419999999,1745808471.0,hospital,"14504246183,14504242941","[{""fax_number"": ""14504246183"", ""keyword_en"": ""general communications""}, {""fax_number"": ""14504242941"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504246183"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504242941"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54388,CLINIQUE MEDICALE ST-CONSTANT,"102-113 RUE ST-PIERRE, ST-CONSTANT, QC, J5A 0M3",,MEDICAL CLINIC SAINT-CONSTANT (FMG ST-CONSTANT),Saint-Constant,CA,QC,J5A 0M3,+1 450-632-1630,hospital,https://www.cliniquemedicalest-constant.com/,45.37541359999999,-73.5679629,1745808471.0,hospital,"14506325242,14506325242","[{""fax_number"": ""14506325242"", ""keyword_en"": ""general administrative purposes""}, {""fax_number"": ""14506325242"", ""keyword_en"": ""general administrative purposes""}]","[{""fax_number"": ""14506325242"", ""keyword_fr"": ""fins administratives générales""}, {""fax_number"": ""14506325242"", ""keyword_fr"": ""fins administratives générales""}]"
Monteregie,54389,CENTRE MEDICAL LAPRAIRIE-CANDIAC,"301 RUE DUFORT, LA PRAIRIE, QC, J5R 2X6",,Coop Solidarité Santé La Prairie,La Prairie,CA,QC,J5R 2L2,+1 450-444-2002,hospital,http://www.santelaprairie.com/,45.415451,-73.4856726,1745808471.0,hospital,"19054586800,14182893261,14506597090,18191752402,17804724179","[{""fax_number"": ""19054586800"", ""keyword_en"": ""450-659-9193""}, {""fax_number"": ""14182893261"", ""keyword_en"": ""450-659-9193""}, {""fax_number"": ""14506597090"", ""keyword_en"": ""450-659-9193""}, {""fax_number"": ""18191752402"", ""keyword_en"": ""450-659-9193""}, {""fax_number"": ""17804724179"", ""keyword_en"": ""450-659-9193""}]","[{""fax_number"": ""19054586800"", ""keyword_fr"": ""450-659-9193""}, {""fax_number"": ""14182893261"", ""keyword_fr"": ""450-659-9193""}, {""fax_number"": ""14506597090"", ""keyword_fr"": ""450-659-9193""}, {""fax_number"": ""18191752402"", ""keyword_fr"": ""450-659-9193""}, {""fax_number"": ""17804724179"", ""keyword_fr"": ""450-659-9193""}]"
Monteregie,54397,CLINIQUE MEDICALE STE CATHERINE,"183 RUE STE CATHERINE, LONGUEUIL, QC, J4H 2B4",,Clinique St-Catherine,Longueuil,CA,QC,J4H 2B4,+1 450-677-5247,hospital,,45.5329085,-73.49586029999999,1745808471.0,hospital,14188752428,"[{""fax_number"": ""14188752428"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14188752428"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54398,BUREAU DU DOCTEUR MARC HETU,"22 RUE MICHEL, ST CHRYSOSTOME, QC, J0S 1R0",,Marc Hetu,Saint-Chrysostome,CA,QC,J0S 1R0,+1 450-826-3110,pharmacy,,45.0994422,-73.7549627,1745808471.0,clinic,,[],[]
Monteregie,54405,CLINIQUE MEDICALE DU COLLEGE,"116-1396 RUE NOTRE-DAME, ST-CESAIRE, QC, J0L 1T0",,Clinique Medical Du College,Saint-Césaire,CA,QC,J0L 1T0,+1 450-469-0505,hospital,https://bonjour-sante.ca/uno/clinique/cmcollege63,45.408554,-73.00278469999999,1745808471.0,hospital,"14504694554,14504694275","[{""fax_number"": ""14504694554"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504694275"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504694554"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504694275"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54412,CLINIQUE MEDICALE DU FAUBOURG,"208-468 SIR WILFRID LAURIER, MONT ST-HILAIRE, QC, J3H 6K3",,Faubourg Medical Clinic,Mont-Saint-Hilaire,CA,QC,J3H 4X6,+1 450-813-9222,hospital,,45.56971819999999,-73.1789649,1745808471.0,hospital,14508139244,"[{""fax_number"": ""14508139244"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14508139244"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54413,CLINIQUE DRE SOPHIE LAVALLEE,"281 RUE BLAIN, MONT ST-HILAIRE, QC, J3H 3B4",,Clinique Dr Sophie Lavallée,Mont-Saint-Hilaire,CA,QC,J3H 3B4,,hospital,,45.5665977,-73.18809499999999,1745808471.0,hospital,,[],[]
Monteregie,54431,BUREAU DR ELAINE MARTEL,"1024 RUE CHARCOT, BOUCHERVILLE, QC, J4B 8R5",,Marilyne Martel Massothérapeute,Boucherville,CA,QC,J4B 1W8,+1 514-402-3394,pharmacy,https://www.gorendezvous.com/marilynemartel,45.61112399999999,-73.4563455,1745808471.0,clinic,"14506417505,14506417505","[{""fax_number"": ""14506417505"", ""keyword_en"": ""general administrative purposes""}, {""fax_number"": ""14506417505"", ""keyword_en"": ""general administrative purposes""}]","[{""fax_number"": ""14506417505"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14506417505"", ""keyword_fr"": ""administration""}]"
Monteregie,54460,CENTRE MEDICAL DES TROIS LACS,"RC27-2555 DUTRISAC, VAUDREUIL-DORION, QC, J7V 7E6",,Trois Lacs Medical Center,Vaudreuil-Dorion,CA,QC,J7V 8C1,+1 450-455-3322,hospital,http://www.gmfdestroislacs.ca/,45.40319969999999,-74.0372421,1745808471.0,hospital,14504550756,"[{""fax_number"": ""14504550756"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504550756"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54464,GMF-R CLINIQUE MEDICALE AZUR (1ER ETAGE),"103-2984 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2G9",,Clinique Azur,Longueuil,CA,QC,J4V 2G9,+1 450-466-4333,hospital,https://www.cliniqueazur.com/,45.4985938,-73.4868406,1745808471.0,hospital,"14509048916,14504660716,15797238916","[{""fax_number"": ""14509048916"", ""keyword_en"": ""Group of Family Medicine""}, {""fax_number"": ""14504660716"", ""keyword_en"": ""urgent care clinic""}, {""fax_number"": ""15797238916"", ""keyword_en"": ""specialists/orthopedists""}]","[{""fax_number"": ""14509048916"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14504660716"", ""keyword_fr"": ""clinique d'urgence""}, {""fax_number"": ""15797238916"", ""keyword_fr"": ""spécialistes/orthopédistes""}]"
Monteregie,54471,CLINIQUE EVOMED,"1284 AV VICTORIA, GREENFIELD PARK, QC, J4V 1L7",,Clinique Médico-Esthétique EvoMed,Longueuil,CA,QC,J4V 1L7,+1 450-671-6262,hospital,https://www.evomed.ca/,45.49232749999999,-73.49572909999999,1745808471.0,hospital,14506715656,"[{""fax_number"": ""14506715656"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506715656"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,54482,CLINIQUE DRE MICHELLE CINQ-MARS,"13950 RTE MARIE-VICTORIN, SOREL-TRACY, QC, J3R 0J7",,Clinique Médicale du Richelieu,Sorel-Tracy,CA,QC,J3R 1K7,+1 450-742-5638,hospital,,46.0396808,-73.1241562,1745856667.0,hospital,,[],[]
Monteregie,54487,GMF MASKA-CLINIQUE SAINT-HYACINTHE,"302-1220 BOUL CASAVANT E, SAINT-HYACINTHE, QC, J2S 0L6",,GMF Maska - Complexe médical,Saint-Hyacinthe,CA,QC,J2S 0L6,+1 450-385-0505,hospital,http://gmfmaska.com/,45.646528,-72.9534035,1745808471.0,hospital,14503850606,"[{""fax_number"": ""14503850606"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14503850606"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54489,LASER PLUS,"206-1055 BOUL DU SEMINAIRE N, ST-JEAN-SUR-RICHELIEU, QC, J3A 1R7",,Clinique médico-esthétique Laserplus,Saint-Jean-sur-Richelieu,CA,QC,J3A 1R7,+1 450-542-5155,hospital,http://www.epilationlaserplus.com/,45.3383082,-73.2677372,1745808471.0,hospital,15143769658,"[{""fax_number"": ""15143769658"", ""keyword_en"": ""clinic use general""}]","[{""fax_number"": ""15143769658"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54499,CLINIQUE MEDICALE CHARBONNEAU,"101-365 BOUL SIR-WILFRID-LAURIER, BELOEIL, QC, J3G 4T2",,Clinique Médicale Charbonneau,McMasterville,CA,QC,J3G 4T2,+1 450-281-2098,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1036670&ch_type%5B7%5D=1801%2C1802&bt_rechType=&theme=autres-ressources&ch_rayon=4&ch_code=J5J2S6&page=63,45.55624379999999,-73.2108764,1745808471.0,hospital,14502812099,"[{""fax_number"": ""14502812099"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14502812099"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54500,CLINIQUE DE DRE MASSE MD,"101-365 BOUL SIR-WILFRID-LAURIER, BELOEIL, QC, J3G 4T2",,Clinique Carrefour Médical Vallée du Richelieu,Beloeil,CA,QC,J3G 4J1,+1 450-467-0088,hospital,http://www.carrefourmedical.com/,45.5634536,-73.2052459,1745808471.0,hospital,"14504676941,14502812099,15142213977","[{""fax_number"": ""15142213977"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14502812099"", ""keyword_en"": ""Charbonneau Medical Clinic""}, {""fax_number"": ""14504676941"", ""keyword_en"": ""Crossroads Medical of the Richelieu Valley""}]","[{""fax_number"": ""15142213977"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14502812099"", ""keyword_fr"": ""clinique médicale Charbonneau""}, {""fax_number"": ""14504676941"", ""keyword_fr"": ""références""}]"
Monteregie,54506,CLINIQUE MEDICALE AZUR (2E ETAGE),"2984 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2G9",,Clinique Azur,Longueuil,CA,QC,J4V 2G9,+1 450-466-4333,hospital,https://www.cliniqueazur.com/,45.4985938,-73.4868406,1745808471.0,hospital,"14509048916,14504660716,15797238916","[{""fax_number"": ""14504660716"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14509048916"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15797238916"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14504660716"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14509048916"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15797238916"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,54507,CLINIQUE MEDICALE AZUR (3E ETAGE),"2984 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2G9",,Clinique Azur,Longueuil,CA,QC,J4V 2G9,+1 450-466-4333,hospital,https://www.cliniqueazur.com/,45.4985938,-73.4868406,1745808471.0,hospital,"14509048916,14504660716,15797238916","[{""fax_number"": ""14504660716"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14509048916"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15797238916"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14504660716"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14509048916"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15797238916"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,55005,CLINIQUE MEDICALE DOUVILLE,"5460 BOUL LAURIER O, ST-HYACINTHE, QC, J2S 3V7",,Clinique Medicale Douville,Saint-Hyacinthe,CA,QC,J2S 3V7,+1 450-773-8777,hospital,,45.6050063,-72.9804862,1745808471.0,hospital,"14507714350,14507717530","[{""fax_number"": ""14507714350"", ""keyword_en"": ""clinic fax""}, {""fax_number"": ""14507717530"", ""keyword_en"": ""unspecified secondary clinic fax""}]","[{""fax_number"": ""14507714350"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14507717530"", ""keyword_fr"": ""administration""}]"
Monteregie,55009,CLINIQUE MEDICALE CHEMIN CHAMBLY,"101-3090 CH CHAMBLY, LONGUEUIL, QC, J4L 4N5",,Medical Clinic Chemin Chambly,Longueuil,CA,QC,J4L 4N5,+1 450-670-5700,hospital,https://gmf3090.ca/,45.5173373,-73.4549387,1745808471.0,hospital,"14506469884,14506708830","[{""fax_number"": ""14506708830"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14506469884"", ""keyword_en"": ""communications related to radiology""}]","[{""fax_number"": ""14506708830"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14506469884"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,55010,CLINIQUE MEDICALE LA PROVIDENCE,,,,,,,,,,,,,1745808471.0,,,[],[]
Monteregie,16405,"BOURDAGES S, ST-HYACINTHE, QC, J2T 4G9",,,,,,,,,,,,,1745808471.0,,,[],[]
Monteregie,55013,CLINIQUE LE MEDICAL,"285-1750 BOUL MARIE-VICTORIN, LONGUEUIL, QC, J4G 1A5",,Clinique Le Medical,Longueuil,CA,QC,J4G 1A5,+1 450-442-9531,hospital,https://www.lemedical.ca/,45.567886,-73.4866699,1745808471.0,hospital,14504421553,"[{""fax_number"": ""14504421553"", ""keyword_en"": ""general inquiries, medication renewal requests""}]","[{""fax_number"": ""14504421553"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,55014,CLINIQUE MEDICALE SAINTE-ROSALIE,"4700 BOUL LAURIER E, SAINT-HYACINTHE, QC, J2R 2C3",,Clinique Medicale Ste-Rosalie,Saint-Hyacinthe,CA,QC,J2R 1Y5,+1 450-799-5511,hospital,,45.6413311,-72.8998758,1745808471.0,hospital,14507995517,"[{""fax_number"": ""14507995517"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14507995517"", ""keyword_fr"": ""dossiers médicaux""}]"
Monteregie,55021,CENTRE MEDICAL ST-HUBERT,"206-5125 BOUL COUSINEAU, ST-HUBERT, QC, J3Y 3K7",,St. Hubert Medical Centre,Longueuil,CA,QC,J3Y 3K7,+1 450-678-3500,hospital,https://www.centremedicalst-hubert.ca/,45.50248199999999,-73.42720609999999,1745808471.0,hospital,14506785722,"[{""fax_number"": ""14506785722"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506785722"", ""keyword_fr"": ""renseignements généraux""}]"
Monteregie,55025,CENTRE MEDICAL BOUCHERVILLE,"201-600 FORT ST-LOUIS, BOUCHERVILLE, QC, J4B 1S7",,Boucherville Medical Centre,Boucherville,CA,QC,J4B 1S7,+1 450-655-7321,hospital,http://www.gmfip.ca/,45.6114986,-73.45173559999999,1745808471.0,hospital,"15148480812,14506556311,14039133108","[{""fax_number"": ""14506556311"", ""keyword_en"": ""general administrative purposes""}, {""fax_number"": ""15148480812"", ""keyword_en"": ""not specified""}, {""fax_number"": ""14039133108"", ""keyword_en"": ""not specified""}]","[{""fax_number"": ""14506556311"", ""keyword_fr"": ""fins administratives générales""}, {""fax_number"": ""15148480812"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14039133108"", ""keyword_fr"": ""renseignements généraux""}]"
