region,code,name,address,categories,id,admin_user_id,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Laval,55107,LE CARREFOUR MEDICAL,"200-3030 BOUL LE CARREFOUR, LAVAL, QC, H7T 2P5",,,,,,,,,,,,,,,,
Laval,55256,CLINIQUE MEDICALE OPTIMUM,"158-1 PLACE LAVAL, LAVAL, QC, H7N 1A1",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55372,XPRESS DOC,"2075 BOUL CHOMEDEY, LAVAL, QC, H7T 2V9",,,,,,,,,,,,,,,,
Laval,55374,CLINIQUE LE SELECTION,"912-3300 BOUL LE CARREFOUR, LAVAL, QC, H7T 0A1",,,,,,,,,,,,,,,,
Laval,55381,CMI LAVAL,"205-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,,,,,,,,,,,,,,,
Laval,55407,CENTRE MEDECINE SPORTIVE DE LAVAL,"4650 RUE DESSERTE S AUTOROUTE 440 OUEST, LAVAL, QC, H7T 2Z8",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Laval,55411,CENTRE DE PROCREATION FERTILYS (LAVAL),"1950 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 1Z5",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Laval,55417,CLINIQUE ACCUEIL SANTE DE LAVAL,"51 BOUL CONCORDE O, LAVAL, QC, H7N 1H7",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,55422,CABINET ANDRE FORGET,"210 BOUL SAINTE-ROSE E, LAVAL, QC, H7H 1P3",,,,,,,,,,,,,,,,
Laval,55477,CENTRE MEDICAL AGOO,"305-3230 BOUL CURE-LABELLE, LAVAL, QC, H7P 0H9",,ChIJZxf0-wozIU0R2Oiqe-hczZw,,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745782710,hospital,0
Laval,55489,POLYCLINIQUE SAINT-MARTIN,"203-1435 BOUL SAINT-MARTIN O, LAVAL, QC, H7S 2C6",,,,,,,,,,,,,,,,
Laval,55499,BUREAU DU DR GUY BRISSON,"303-1600 BOUL CURE-LABELLE, LAVAL, QC, H7V 2W2",,,,,,,,,,,,,,,,
Laval,55510,EPISODE DE SOINS.CA,"4673 CROISSANT DES ILES, LAVAL, QC, H7W 5J2",,,,,,,,,,,,,,,,
Laval,55536,SERVICES MEDICAUX NICOLAS KARELLIS INC.,"3828 RUE NOTRE-DAME, LAVAL, QC, H7V 1R9",,,,,,,,,,,,,,,,
Laval,55592,INSTITUT DES TRAITEMENTS ET DU LASER VEINEUX,"200-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Laval,55602,CLINIQUE MEDICALE VIMONT,"C-1768 BOUL DES LAURENTIDES, LAVAL, QC, H7M 2P6",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55604,IMSL MEDECINE FAMILIALE,"102-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,,,,,,,,,,,,,,,
Laval,55605,CLINIQUE DE MEDECINE METABOLIQUE ET NUTRITION,"205-1850 BOUL LE CORBUSIER, LAVAL, QC, H7S 2K1",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Laval,55635,DR TRI C. NGUYEN MD,"93 BOUL CLERMONT, LAVAL-DES-RAPIDES, QC, H7N 2Z5",,,,,,,,,,,,,,,,
Laval,55645,CLINIQUE DUVERNAY,"3333 BOUL CONCORDE E, LAVAL, QC, H7E 2C3",,,,,,,,,,,,,,,,
Laval,55666,CENTRE SANTE OSMAN,"8117 BOUL LEVESQUE E, LAVAL, QC, H7A 1V1",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Laval,55667,CLINIQUE MEDICALE ESTHETIQUE LABELLE,"302-400 BOUL CURE-LABELLE, LAVAL, QC, H7V 2S7",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55676,POLYCLINIQUE VICTHOM,"102-2101 BOUL LE CARREFOUR, LAVAL, QC, H7S 2J7",,,,,,,,,,,,,,,,
Laval,55703,CLINIQUE MEDICALE BOULEVARD DES LAURENTIDES,"B-1768 BOUL DES LAURENTIDES, LAVAL, QC, H7M 2P6",,ChIJ7RTqVhZT30wR5W5KfWE87w8,,Val-d'Or,CA,QC,J9P 4T2,+1 819-825-8464,,hospital,,48.09144819999999,-77.7996847,1745782710,hospital,0
Laval,55727,CLINIQUE MEDICALE BELLERIVE,"5-1 PLACE BELLE-RIVE, LAVAL, QC, H7V 1B1",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55737,CLINIQUE UNIDERMA S.A.,"210-1575 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,,,,,,,,,,,,,,,
Laval,55746,MACLINIQUE SANTE 440 INC.,"310-4650 RUE DESSERTE S AUTOROUTE 440, LAVAL, QC, H7T 2Z8",,,,,,,,,,,,,,,,
Laval,55762,CLINIQUE MEDICALE 2005,"4397 BOUL SAINT-MARTIN O, MONTREAL, QC, H7T 1C5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55764,BUREAU DOCTEURS M. TARAKDJIAN & S. HAGOPIAN,"301-1600 RUE CURE-LABELLE, LAVAL, QC, H7V 2W2",,,,,,,,,,,,,,,,
Laval,55773,ACTION SPORT PHYSIO,"300-1695 BOUL LAVAL, LAVAL, QC, H7S 2M2",,,,,,,,,,,,,,,,
Laval,55806,ACTIV PHYSIOTHERAPIE ET ERGONOMIE,"220-1200 BOUL CHOMEDEY, LAVAL, QC, H7V 3Z3",,,,,,,,,,,,,,,,
Laval,55878,DRE NADA KHODER,"3150 CAP-A-L'AIGLE, LAVAL, QC, H7E 1C7",,,,,,,,,,,,,,,,
Laval,55941,CLINIQUE MEDICALE KARE INC.,"104-4415 NOTRE-DAME, LAVAL, QC, H7W 1T7",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55945,LA CLINIQUE 2075 (9405-3378 QUEBEC INC.),"2075 BOUL CHOMEDEY, LAVAL, QC, H7T 0G5",,,,,,,,,,,,,,,,
Laval,55949,CENTRE SANTE GLOGALE LES 4 CHEMINS,"202-11 BOUL SAMSON, LAVAL, QC, H7X 3S5",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Laval,55954,CLINIQUE MEDICALE PRO-MD,"218-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55961,DR ANDRE TANEL,"100-3333 100EME AVENUE, LAVAL, QC, H7T 0G3",,,,,,,,,,,,,,,,
Laval,55965,CLINIQUE MEDICALE MAURICE-GAUVIN (IMSL),"1895-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55977,CLINIQUE MEDICALE EST DE L'ILE,"4731 BOUL LEVESQUE E, LAVAL, QC, H7C 1M9",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,55980,CLINIQUE SANTE OPTIMUM,"400-1500 RUE MONTGOLFIER, LAVAL, QC, H7T 2X8",,,,,,,,,,,,,,,,
Laval,56104,OPMEDIC,"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,,,,,,,,,,,,,,,
Laval,56114,OPMEDIC (CISSS LAVAL),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,,,,,,,,,,,,,,,
Laval,56117,CLINIQUE CHIRURGICALE DE LAVAL INC. (LAVAL),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,56118,OPMEDIC (CISSS LANAUDIERE),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,,,,,,,,,,,,,,,
Laval,56122,OPMEDIC (CISSS LAURENTIDES),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,,,,,,,,,,,,,,,
Laval,56133,CLINIQUE CHIRURGICALE DE LAVAL INC. (EST-DE-L'ILE),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,56137,CLINIQUE CHIRURGICALE DE LAVAL INC. (LAURENTIDES),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,56146,CLINIQUE CHIRURGICALE DE LAVAL INC. (LANAUDIERE),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,56157,CLINIQUE D'OPHTALMOLOGIE DE LAVAL,"4670 DESSERTE S AUTOROUTE 440 OUEST, LAVAL, QC, H7T 2Z8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,56300,TOMO CONCORDE 2010 INC. (CISSS LAVAL),"103-1875 RUE MAURICE GAUVIN, LAVAL, QC, H7S 2M5",,,,,,,,,,,,,,,,
Laval,57032,CLINIQUE DE MEDICINE SPORTIVE EVOLUTION DUVERNAY,"3055 BOUL DE LA CONCORDE, LAVAL, QC, H7E 2C1",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,57042,CLINIQUE IPS DE LAVAL,"126B-1515 BOUL CHOMEDEY, LAVAL, QC, H7V 3Y7",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Laval,57054,CLINIQUE MEDICALE EN ROUTE- LAVAL,"305-3230 BOUL CURE-LABELLE, LAVAL, QC, H7P 0H9",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Laval,57091,GMF 3285 INC.,"3285 BOUL SAINT-MARTIN E, LAVAL, QC, H7E 4T6",,,,,,,,,,,,,,,,
Laval,57127,CENTRE MEDICAL 400,"400 BOUL SAINT-MARTIN OUEST, LAVAL, QC, H7M 3Y8",,ChIJZxf0-wozIU0R2Oiqe-hczZw,,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745782710,hospital,0
Laval,57129,SPHERE - SANTE SEXUELLE GLOBALE,"90 BOUL LEVESQUE E, LAVAL, QC, H7G 1B9",,ChIJgXbH7xb7vkwRMIZRrC_tY1Q,,,CA,QC,G0L 2C0,,,hospital,,47.4548415,-70.00088629999999,1745782710,hospital,0
Laval,70436,CENTRE DE DETENTION LECLERC DE LAVAL,"400 MONTEE SAINT-FRANCOIS, LAVAL, QC, H7C 1S7",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Laval,70500,INSTITUT LAVAL,"160 MT SAINT-FRANCOIS, LAVAL, QC, H7C 1S5",,,,,,,,,,,,,,,,
Laval,70540,CENTRE FEDERAL DE FORMATION,"6099 BOUL LEVESQUE E, LAVAL, QC, H7C 1P1",,ChIJbWUWrwjZlUwRQgYrfZ2TFuk,,Rimouski,CA,QC,G5L 5C7,+1 418-722-4922,,pharmacy,https://cfrn.cssphares.gouv.qc.ca/,48.4321698,-68.52363489999999,1745782710,pharmacy,0
Laval,70550,UNITE SPECIALE DE CORRECTION,"1300 MT SAINT-FRANCOIS, LAVAL, QC, H7C 1S5",,,,,,,,,,,,,,,,
Laval,81165,CPSC DE LAVAL,"1880 AV DUMOUCHEL, LAVAL, QC, H7S 1J8",,,,,,,,,,,,,,,,
Laval,81215,CPSC DE LAVAL - ST-PAUL,"280 92E AVENUE, LAVAL, QC, H7W 3N3",,ChIJNciuj4uSIE0RDsg7d4h-UZA,,Amos,CA,QC,J9T 2N2,+1 819-732-3271,,hospital,http://www.cisss-at.gouv.qc.ca/,48.5737767,-78.1180385,1745782710,hospital,0
Laval,81375,CPSC DE LAVAL - PONT-VIAU,"200 BOUL CONCORDE E, LAVAL, QC, H7G 2C8",,ChIJNciuj4uSIE0RDsg7d4h-UZA,,Amos,CA,QC,J9T 2N2,+1 819-732-3271,,hospital,http://www.cisss-at.gouv.qc.ca/,48.5737767,-78.1180385,1745782710,hospital,0
Laval,90692,CLSC ET CHSLD SAINTE-ROSE,"280 BOUL ROI-DU-NORD N, LAVAL, QC, H7L 4L2",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Laval,91112,CLSC ET CENTRE SERV. AMB. RUISSEAU-PAPINEAU,"1665 DU COUVENT, LAVAL, QC, H7W 3A8",,ChIJ7Si7t9EPvkwRbB9nINpYBAI,,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745782710,hospital,0
Laval,91252,CLSC DES MILLE-ILES,"4731 BOUL LEVESQUE E, LAVAL, QC, H7C 1M9",,,,,,,,,,,,,,,,
Laval,91302,CLSC ET GMFU DU MARIGOT,"1351 BOUL DES LAURENTIDES, LAVAL, QC, H7M 2Y2",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Laval,94415,CISSS DE LAVAL,"1755 BOUL RENE-LAENNEC, LAVAL, QC, H7M 3L9",,,,,,,,,,,,,,,,
Laval,95512,CLSC DE L'OUEST-DE-L'ILE,"4250 BOUL DAGENAIS O, LAVAL, QC, H7R 1L4",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Laval,95882,CLSC ET CHSLD IDOLA-SAINT-JEAN,"250 BOUL CARTIER O, LAVAL, QC, H7N 5S5",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Monteregie,0042X,HOPITAL DU HAUT-RICHELIEU,"920 BOUL DU SEMINAIRE, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1B7","0,1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Monteregie,0092X,HOTEL-DIEU DE SOREL,"400 AV DE L'HOTEL-DIEU, SOREL-TRACY, QC, J3P 1N5","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Monteregie,0094X,HOPITAL HONORE-MERCIER,"2750 BOUL LAFRAMBOISE, SAINT-HYACINTHE, QC, J2S 4Y8","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Monteregie,0095X,HOPITAL CHARLES LEMOYNE,"3120 BOUL TASCHEREAU, LONGUEUIL, QC, J4V 2H1","0,1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Monteregie,0104X,CHSLD COMTE-DE-HUNTINGDON/HUNTINGDON COUNTY CHSLD 4,"198 CHATEAUGUAY, HUNTINGDON, QC, J0S 1H0",,,,,,,,,,,,,,,,
Monteregie,0108X,HOPITAL BARRIE MEMORIAL/BARRIE MEMORIAL HOSPITAL,"28 GALE, ORMSTOWN, QC, J0S 1K0","1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Monteregie,0114X,HOPITAL DU SUROIT,"150 SAINT-THOMAS, SALABERRY-DE-VALLEYFIELD, QC, J6T 6C1","1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Monteregie,0423X,CENTRE DE SERVICE POUR AINES SAINT-LAMBERT,"831 AV NOTRE-DAME, SAINT-LAMBERT, QC, J4R 1S1","1,4,7",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Monteregie,0445X,CENTRE D'HEBERGEMENT DE L'HOTEL-DIEU-DE-ST-HYACINTHE,"1800 DESSAULLES, SAINT-HYACINTHE, QC, J2S 2T2","0,1,3,4,5",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Monteregie,0446X,CENTRE D'HEBERGEMENT ELISABETH-LAFRANCE,"151 GEORGES, SOREL-TRACY, QC, J3P 1C8","4,5",ChIJQVTCS-9BvkwRm2sFPuoCBZE,,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745782710,hospital,0
Monteregie,0447X,CLSC GASTON-BELANGER 4,"30 FERLAND, SOREL-TRACY, QC, J3P 3C7",,,,,,,,,,,,,,,,
Monteregie,0581X,CHSLD VIGI DE BROSSARD 4,"5955 BOUL GRANDE-ALLEE, BROSSARD, QC, J4Z 3G4",,ChIJW6SNTeLAlkwRBiGKa9WhM0M,,Matane,CA,QC,G4W 3A2,+1 418-562-4154,,hospital,,48.8409564,-67.5321025,1745782710,hospital,0
Monteregie,0586X,CENTRE HOSP. KATERI MEMORIAL-TEHSAKOTITSEN : THA,"CP-10 -, KAHNAWAKE, QC, J0L 1B0","1,3,4,6",,,,,,,,,,,,,,,
Monteregie,0589X,CHSLD VIGI DE MONTEREGIE,"2042 BOUL MARIE, SAINT-HUBERT, QC, J4T 2B4","3,4,5",ChIJW6SNTeLAlkwRBiGKa9WhM0M,,Matane,CA,QC,G4W 3A2,+1 418-562-4154,,hospital,,48.8409564,-67.5321025,1745782710,hospital,0
Monteregie,0753X,HOPITAL PIERRE-BOUCHER,"1333 BOUL JACQUES CARTIER E, LONGUEUIL, QC, J4M 2A5","0,1,2,3,4,6,7,8",,,,,,,,,,,,,,,
Monteregie,0776X,HOPITAL ANNA-LABERGE,"200 BOUL BRISEBOIS, CHATEAUGUAY, QC, J6K 4W8","1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Monteregie,0790X,LA MAISON DE SOINS PALLIATIFS DE VAUDREUIL-SOULANGES 0,"90 RUE COMO GARDENS, HUDSON, QC, J0P 1H0",,ChIJu6VhcMpAvkwRTsl147rRgdk,,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-860-0240,,pharmacy,https://maisondesjardins.com/,47.8183249,-69.538021,1745782710,pharmacy,0
Monteregie,0791X,LA MAISON DE SOINS PALLIATIFS SOURCE BLEUE 0,"1130 RUE DE MONTBRUN, BOUCHERVILLE, QC, J4B 8W6",,ChIJu6VhcMpAvkwRTsl147rRgdk,,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-860-0240,,pharmacy,https://maisondesjardins.com/,47.8183249,-69.538021,1745782710,pharmacy,0
Monteregie,0882X,HOPITAL DU HAUT-RICHELIEU - CLINIQUE SUIVI GROSSESSE 1,"403-1055 BOUL DU SEMINAIRE NORD, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1R7",,ChIJY8k07cjdvUwRYlR62JTfwMY,,Témiscouata-sur-le-Lac,CA,QC,G0L 1E0,+1 418-854-2443,,hospital,,47.6836409,-68.8798022,1745782710,hospital,0
Monteregie,0897X,POLE DE L'HOPITAL PIERRE-BOUCHER - BELLAGIO,"1205 CH DU TREMBLAY, LONGUEUIL, QC, J4N 1R4","2,3",ChIJNciuj4uSIE0RDsg7d4h-UZA,,Amos,CA,QC,J9T 2N2,+1 819-732-3271,,hospital,http://www.cisss-at.gouv.qc.ca/,48.5737767,-78.1180385,1745782710,hospital,0
Monteregie,10065,CENTRE D'HEBERGEMENT MARGUERITE-ADAM,"425 RUE HUBERT, BELOEIL, QC, J3G 2T1",,ChIJQVTCS-9BvkwRm2sFPuoCBZE,,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745782710,hospital,0
Monteregie,10123,CENTRE SERV. AMB. ET INS. NAZARETH ET LOUIS-BRAILLE,"1111 SAINT-CHARLES O, LONGUEUIL, QC, J4K 5G4",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Monteregie,10135,MDA MA DE LONGUEUIL,"1225 JACQUES-CARTIER BLVD E, LONGUEUIL, QC, J4M 2Y8",,,,,,,,,,,,,,,,
Monteregie,10255,MDA MA DE CARIGNAN,"2100 RUE MARIE-ANNE O, CARIGNAN, QC, J3L 4G2",,,,,,,,,,,,,,,,
Monteregie,10575,CENTRE D'HEBERGEMENT ET CLSC DE COTEAU-DU-LAC,"341 CH DU FLEUVE, COTEAU-DU-LAC, QC, J0P 1B0",,ChIJ7Si7t9EPvkwRbB9nINpYBAI,,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745782710,hospital,0
Monteregie,10813,CRJDA DE CHAMBLY,"1501 AV DE SALABERRY, CHAMBLY, QC, J3L 4V8",,,,,,,,,,,,,,,,
Monteregie,10823,CAMPUS LONGUEUIL/BOUL.SAINTE-FOY,"1124 BOUL SAINTE-FOY, LONGUEUIL, QC, J4K 1W8",,,,,,,,,,,,,,,,
Monteregie,10833,CRJDA LIMOGES,"2010 RUE LIMOGES, LONGUEUIL, QC, J4G 1C3",,,,,,,,,,,,,,,,
Monteregie,10843,CRJDA DE SAINT-HYACINTHE,"3000 AV PRATTE, SAINT-HYACINTHE, QC, J2S 4C7",,,,,,,,,,,,,,,,
Monteregie,10863,SIEGE SOCIAL,"105-315 RUE MACDONALD, SAINT-JEAN-SUR-RICHELIEU, QC, J3B 8J3",,,,,,,,,,,,,,,,
Monteregie,10975,CENTRE D'HEBERGEMENT ANDREE-PERRAULT,"1955 AV PRATTE, SAINT-HYACINTHE, QC, J2S 7W5",,ChIJQVTCS-9BvkwRm2sFPuoCBZE,,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745782710,hospital,0
Monteregie,11133,CENTRE MULTI.SSS DE SOREL-TRACY,"15 ALBERT, SOREL-TRACY, QC, J3P 3T9",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Monteregie,11163,CRD SAINT-PHILIPPE/ST-PHILIPPE ADD READAPT. CENTRE,"6 FOUCREAULT CP 119, SAINT-PHILIPPE, QC, J0L 2K0",,,,,,,,,,,,,,,,
Monteregie,11235,CHSLD DE RIGAUD,"5 RUE D'AMOUR, RIGAUD, QC, J0P 1P0",,ChIJW6SNTeLAlkwRBiGKa9WhM0M,,Matane,CA,QC,G4W 3A2,+1 418-562-4154,,hospital,,48.8409564,-67.5321025,1745782710,hospital,0
