region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Laval,54101,GMF CONCORDE,"300 BOUL DE LA CONCORDE E, LAVAL, QC, H7G 2E6",,2001.0,ChIJ9-RKevohyUwRJwLDMZ8wrBU,Gmf Concorde,Laval,CA,QC,H7G 2E6,+1 450-667-5312,,hospital,https://gmfconcorde.com/accueil,45.5777691,-73.6817422,1745790598,hospital,0
Laval,54158,CLINIQUE MEDICALE SAINTE-DOROTHEE,"102-1 BOUL SAMSON, LAVAL, QC, H7X 3S5",,2002.0,ChIJAcHLTUcjyUwRaKfmxXJZX_E,Clinmedstedo Medical Clinic,Laval,CA,QC,H7X 3S5,+1 450-689-6334,,hospital,http://www.clinmedstedo.com/,45.5229192,-73.7826171,1745790598,hospital,0
Laval,54222,POLYCLINIQUE MEDICALE FABREVILLE,"380 BOUL CURE-LABELLE, FABREVILLE, QC, H7P 5L3",,2003.0,ChIJ-18mgA8kyUwRiD3JCOB1Jpg,Clinique Fabreville,Laval,CA,QC,H7P 5L3,+1 450-628-5800,,hospital,https://cliniquefabreville.com/,45.5764601,-73.7866738,1745790598,hospital,0
Laval,54321,CLINIQUE MEDICALE SAINTE-ROSE,"254 CURE-LABELLE BLVD, LAVAL, QC, H7L 3A2",,2004.0,ChIJT1la868nyUwRHina9yCdSUk,Clinique médicale Sainte-Rose,Laval,CA,QC,H7L 3A2,+1 450-622-3603,,hospital,,45.6005014,-73.78876489999999,1745790598,hospital,0
Laval,54330,BUREAU DES DRS GILLES ET PIERRE LIBOIRON,"378 BOUL CARTIER O, LAVAL, QC, H7N 2K2",,2005.0,ChIJg_gi8WkiyUwRliAvoD17WGc,Dr Pierre Liboiron,Laval,CA,QC,H7N 2K2,+1 450-667-1350,,hospital,,45.55050010000001,-73.7104521,1745790598,hospital,0
Laval,54383,CLINIQUE MEDICALE ROSE DES VENTS,"3498 BOUL STE-ROSE, LAVAL, QC, H7P 4K7",,2006.0,ChIJU2JK9oEmyUwRVMkGCWrBDww,Medical Clinic La Rose des Vents,Laval,CA,QC,H7P 4K7,+1 450-624-1844,,hospital,,45.5911554,-73.8151039,1745790598,hospital,0
Laval,54407,BUREAU DU DRE DANIELLE VOYER,"202-4707 BOUL DES LAURENTIDES, VIMONT, QC, H7K 3G4",,2007.0,ChIJEWZ8fighyUwRqcfNnStG04E,Voyer Danielle Dr,Laval,CA,QC,H7L 4T7,+1 450-622-3603,,hospital,,45.600526,-73.7887154,1745790598,hospital,0
Laval,54410,BUREAU DU DR H NICOLAS INC,"140-1200 BOUL CHOMEDEY, LAVAL, QC, H7V 3Z3",,2008.0,ChIJbz0Ojv4iyUwRGibIH7v1Tr8,GMF Médi-Centre Chomedey,Laval,CA,QC,H7V 2T7,+1 450-687-6452,,hospital,http://www.medicentrechomedey.com/,45.5367966,-73.7426136,1745790598,hospital,0
Laval,54418,BUREAU DU DR PERRON ET AL.,"215-1600 BOUL CURE-LABELLE, LAVAL, QC, H7V 2W2",,2009.0,ChIJnYZgh6MjyUwRm48DNJSujAg,Medical Clinic of Doctors Samoisette and Perron,Laval,CA,QC,H7V 2W2,+1 450-688-9271,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=39412,45.5504072,-73.7589545,1745790598,hospital,0
Laval,54425,CENTRE MEDICAL JOLIBOURG,"649-1271 BOUL JOLIBOURG, LAVAL, QC, H7Y 1Z8",,2010.0,ChIJK7g5ydYkyUwRi4WsVSYQO20,Jolibourg Medical Centre,Laval,CA,QC,H7Y 1Z8,+1 450-689-2424,,hospital,http://www.jolibourgsante.ca/,45.5246353,-73.8528595,1745790598,hospital,0
Laval,54426,CLINIQUE DES BOISES,"200-1150 BOUL DE L'AVENIR, LAVAL, QC, H7N 6L2",,2011.0,ChIJfYhehZ0jyUwRnIKdkUzktrk,Centre Médical des Boisés,Laval,CA,QC,H7N 6L2,+1 450-687-8585,,hospital,http://www.cmdesboises.com/,45.5468632,-73.7756393,1745790598,hospital,0
Laval,54467,CLINIQUE DR GIANNAKIS,"4379 BOUL SAINT-MARTIN O, LAVAL, QC, H7T 1C5",,2012.0,ChIJ3-k_-iwiyUwRtw8kGixpvf4,Polyclinique St-Martin,Laval,CA,QC,H7S 2C6,+1 450-233-6527,,hospital,https://www.pcstmartin.com/,45.5703775,-73.72392769999999,1745790598,hospital,0
Laval,54468,POLYCLINIQUE DU CENTRE DE L'ILE,"3025 BOUL TESSIER, LAVAL, QC, H7S 2M1",,2013.0,ChIJmZOs_s8jyUwRLp8dTD6Y5K4,Polyclinique Centre de L'Île,Laval,CA,QC,H7S 2M1,+1 450-934-7491,,hospital,https://www.polycentredelile.com/,45.569517,-73.74025759999999,1745790598,hospital,0
Laval,55008,CLINIQUE MEDICALE DE L'AVENIR,"501-1435 BOUL SAINT-MARTIN O, LAVAL, QC, H7S 2C6",,2014.0,ChIJbVk-5DMiyUwR7H3CiC_Ax2A,GMF Clinique Médicale de l'Avenir,Laval,CA,QC,H7S 2C6,+1 450-668-0964,,hospital,http://sante.gouv.qc.ca/repertoire-ressources/consultations-medicales-sans-rendez-vous/ressource/?nofiche=45825&bt_rechCode=&ch_choixReg=13,45.57049019999999,-73.72395159999999,1745790598,hospital,0
Laval,55022,MEDICENTRE CHOMEDEY,"610 BOUL CURE-LABELLE, CHOMEDEY LAVAL, QC, H7V 2T7",,2015.0,ChIJbz0Ojv4iyUwRGibIH7v1Tr8,GMF Médi-Centre Chomedey,Laval,CA,QC,H7V 2T7,+1 450-687-6452,,hospital,http://www.medicentrechomedey.com/,45.5367966,-73.7426136,1745790598,hospital,0
Laval,55026,CLINIQUE MEDICALE MONTEUIL,"200-4650 BOUL DES LAURENTIDES, LAVAL, QC, H7K 2J4",,2016.0,ChIJbaK7LiYhyUwREnTrzRjLkfw,Medical Clinic Monteuil,Laval,CA,QC,H7K 2J4,+1 450-628-8717,,hospital,https://www.cliniquemedicalemonteuil.com/,45.6156859,-73.74075789999999,1745790598,hospital,0
Laval,55040,CLINIQUE MEDICALE SAINT-FRANCOIS,"202-8048 AV MARCEL VILLENEUVE, LAVAL, QC, H7A 4H5",,2017.0,ChIJNQfCplngyEwRyfeGZyBJggQ,Clinique Médicale St-François,Laval,CA,QC,H7A 4C5,+1 450-665-1702,,hospital,,45.6726126,-73.5952624,1745790598,hospital,0
Laval,55049,CENTRE MEDICAL LAVAL OUEST,"3400 BOUL STE-ROSE, LAVAL OUEST, QC, H7R 5E8",,2018.0,ChIJZfujGCwgyUwR6rvkOmQFxs8,Centremed Medical Centre,Laval,CA,QC,H7C 2R8,+1 450-661-2521,,hospital,https://www.centremedlaval.ca/,45.6107193,-73.6580875,1745790598,hospital,0
Laval,55084,CENTRE MEDICAL SAMSON,"202-4599 SAMSON, CHOMEDEY LAVAL, QC, H7W 2H2",,2019.0,ChIJv5b1cf4iyUwRrx2kY5k0v54,Samson Medical Centre,Laval,CA,QC,H7W 2H2,+1 450-688-7170,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=39761,45.5293219,-73.7574729,1745790598,hospital,0
Laval,55107,LE CARREFOUR MEDICAL,"200-3030 BOUL LE CARREFOUR, LAVAL, QC, H7T 2P5",,2020.0,ChIJY2zvxsMjyUwRW5HrinYgmfo,Centre Médical Le Carrefour,Laval,CA,QC,H7T 2P5,+1 450-686-8899,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=291704,45.56746709999999,-73.7499611,1745790598,hospital,0
Laval,55256,CLINIQUE MEDICALE OPTIMUM,"158-1 PLACE LAVAL, LAVAL, QC, H7N 1A1",,2021.0,ChIJ3-k_-iwiyUwRtw8kGixpvf4,Polyclinique St-Martin,Laval,CA,QC,H7S 2C6,+1 450-233-6527,,hospital,https://www.pcstmartin.com/,45.5703775,-73.72392769999999,1745790598,hospital,0
Laval,55372,XPRESS DOC,"2075 BOUL CHOMEDEY, LAVAL, QC, H7T 2V9",,2022.0,ChIJR19YzrgjyUwR-c0s3z1p5kc,La Clinique 2075,Laval,CA,QC,H7T 2V9,+1 450-969-8933,,hospital,http://www.jacknathanhealth.com/,45.559912,-73.752675,1745790598,hospital,0
Laval,55374,CLINIQUE LE SELECTION,"912-3300 BOUL LE CARREFOUR, LAVAL, QC, H7T 0A1",,2023.0,ChIJfToB5-MjyUwRoHM_4waHGNc,Clinique,Laval,CA,QC,H7T 2P5,,,hospital,,45.56749200000001,-73.7501848,1745790598,hospital,0
Laval,55381,CMI LAVAL,"205-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,2024.0,ChIJWaN_-M4jyUwR_5xnTol8ZIs,Institut de Médecine Spécialisée de Laval,Laval,CA,QC,H7S 2M5,+1 450-902-4675,,hospital,http://imsl.ca/,45.5670807,-73.7381042,1745790598,hospital,0
Laval,55407,CENTRE MEDECINE SPORTIVE DE LAVAL,"4650 RUE DESSERTE S AUTOROUTE 440 OUEST, LAVAL, QC, H7T 2Z8",,2025.0,ChIJrfreUnckyUwRRxSEib_iqJk,Centre de médecine sportive de Laval - Physiothérapie,Laval,CA,QC,H7T 2Z8,+1 450-688-0445,,hospital,http://www.411sante.com/physiotherapie/laval/chomedey-1/physiotherapeute-chomedey.htm,45.5581649,-73.79368749999999,1745790598,hospital,0
Laval,55411,CENTRE DE PROCREATION FERTILYS (LAVAL),"1950 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 1Z5",,2026.0,ChIJ909pAMwjyUwRWRaCipkqshQ,Fertilys Reproductive Center,Laval,CA,QC,H7S 1Z5,+1 450-934-9146,,hospital,http://www.fertilys.org/,45.5645152,-73.7367311,1745790598,hospital,0
Laval,55417,CLINIQUE ACCUEIL SANTE DE LAVAL,"51 BOUL CONCORDE O, LAVAL, QC, H7N 1H7",,2027.0,ChIJiypYVhwiyUwRetpVnOAYk6E,Clinique Accueil Santé de Laval,Laval,CA,QC,H7N 1H7,+1 450-903-0127,,hospital,http://sante.gouv.qc.ca/repertoire-ressources/prelevements/ressource/?nofiche=621039&bt_rechCode=&ch_choixReg=13,45.56821309999999,-73.6966976,1745790598,hospital,0
Laval,55422,CABINET ANDRE FORGET,"210 BOUL SAINTE-ROSE E, LAVAL, QC, H7H 1P3",,2028.0,ChIJR01nyy8nyUwRKIrm5JWYSxc,Andre Forget MD,Laval,CA,QC,H7H 1P3,+1 450-625-6063,,hospital,,45.6296223,-73.7558264,1745790598,hospital,0
Laval,55477,CENTRE MEDICAL AGOO,"305-3230 BOUL CURE-LABELLE, LAVAL, QC, H7P 0H9",,2029.0,ChIJYXSJoQokyUwRty85IlMvUGc,EN ROUTE MEDICAL CLINIC - LAVAL,Laval,CA,QC,H7P 0H9,+1 450-239-4444,,hospital,https://cliniqueenroute.com/fr/laval/,45.568062,-73.781674,1745790598,hospital,0
Laval,55489,POLYCLINIQUE SAINT-MARTIN,"203-1435 BOUL SAINT-MARTIN O, LAVAL, QC, H7S 2C6",,2030.0,ChIJ3-k_-iwiyUwRtw8kGixpvf4,Polyclinique St-Martin,Laval,CA,QC,H7S 2C6,+1 450-233-6527,,hospital,https://www.pcstmartin.com/,45.5703775,-73.72392769999999,1745790598,hospital,0
Laval,55499,BUREAU DU DR GUY BRISSON,"303-1600 BOUL CURE-LABELLE, LAVAL, QC, H7V 2W2",,2031.0,ChIJnYZgh6MjyUwRAd6v7VY81kw,Brisson Guy,Laval,CA,QC,H7V 2W2,+1 450-681-4213,,hospital,https://bonjour-sante.ca/uno/clinique/drguybrisson,45.5504055,-73.7589421,1745790598,hospital,0
Laval,55510,EPISODE DE SOINS.CA,"4673 CROISSANT DES ILES, LAVAL, QC, H7W 5J2",,2032.0,ChIJPwmoe74fyUwRWAC_vnT2zSk,La Maison de la Sérénité,Laval,CA,QC,H7C 0A8,+1 450-936-4300,,hospital,https://www.msplaval.ca/,45.6139197,-73.64273469999999,1745790598,hospital,0
Laval,55536,SERVICES MEDICAUX NICOLAS KARELLIS INC.,"3828 RUE NOTRE-DAME, LAVAL, QC, H7V 1R9",,2033.0,ChIJT79tfgAjyUwRbqkSN52QGNk,Karellis Nicolas Dr,Laval,CA,QC,H7V 1R9,+1 450-682-6688,,hospital,,45.54140169999999,-73.746484,1745790598,hospital,0
Laval,55592,INSTITUT DES TRAITEMENTS ET DU LASER VEINEUX,"200-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2034.0,ChIJ1xVyszMiyUwRObeof02Iqfg,Institut des Traitements et du Laser Veineux,Laval,CA,QC,H7S 2N5,+1 450-668-8377,,hospital,http://www.drdanylewick.com/,45.5654007,-73.7246923,1745790598,hospital,0
Laval,55602,CLINIQUE MEDICALE VIMONT,"C-1768 BOUL DES LAURENTIDES, LAVAL, QC, H7M 2P6",,2035.0,ChIJbaK7LiYhyUwREnTrzRjLkfw,Medical Clinic Monteuil,Laval,CA,QC,H7K 2J4,+1 450-628-8717,,hospital,https://www.cliniquemedicalemonteuil.com/,45.6156859,-73.74075789999999,1745790598,hospital,0
Laval,55604,IMSL MEDECINE FAMILIALE,"102-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,2036.0,ChIJWaN_-M4jyUwR_5xnTol8ZIs,Institut de Médecine Spécialisée de Laval,Laval,CA,QC,H7S 2M5,+1 450-902-4675,,hospital,http://imsl.ca/,45.5670807,-73.7381042,1745790598,hospital,0
Laval,55605,CLINIQUE DE MEDECINE METABOLIQUE ET NUTRITION,"205-1850 BOUL LE CORBUSIER, LAVAL, QC, H7S 2K1",,2037.0,ChIJOZ2qjoUhyUwRAy4tcKziuQQ,Clinique Maigrir en Santé Inc.,Laval,CA,QC,H7N 5V5,+1 450-662-3222,,hospital,https://cliniquemaigrirensante.ca/,45.5621534,-73.72264129999999,1745790598,hospital,0
Laval,55635,DR TRI C. NGUYEN MD,"93 BOUL CLERMONT, LAVAL-DES-RAPIDES, QC, H7N 2Z5",,2038.0,ChIJbz0Ojv4iyUwRGibIH7v1Tr8,GMF Médi-Centre Chomedey,Laval,CA,QC,H7V 2T7,+1 450-687-6452,,hospital,http://www.medicentrechomedey.com/,45.5367966,-73.7426136,1745790598,hospital,0
Laval,55645,CLINIQUE DUVERNAY,"3333 BOUL CONCORDE E, LAVAL, QC, H7E 2C3",,2039.0,ChIJqSr7ONkhyUwRVVOhvYUXh7A,Clinique Dentaire ART,Laval,CA,QC,H7E 2C3,+1 450-661-3333,,hospital,https://www.cliniquedentaireart.com/,45.5938661,-73.663675,1745790598,hospital,0
Laval,55666,CENTRE SANTE OSMAN,"8117 BOUL LEVESQUE E, LAVAL, QC, H7A 1V1",,2040.0,ChIJT-CtYQHhyEwRtOKQoC_ggvs,Centre Santé Osman,Laval,CA,QC,H7A 1V1,+1 450-936-9993,,hospital,http://centreosman.ca/,45.6636513,-73.5819633,1745790598,hospital,0
Laval,55667,CLINIQUE MEDICALE ESTHETIQUE LABELLE,"302-400 BOUL CURE-LABELLE, LAVAL, QC, H7V 2S7",,2041.0,ChIJgx-8kDQjyUwRkPYQ9YzOOYU,Clinique Médicale Esthétique LABELLE,Laval,CA,QC,H7V 2S7,+1 514-516-6624,,hospital,https://www.medlabelle.com/,45.5382056,-73.73661969999999,1745790598,hospital,0
Laval,55676,POLYCLINIQUE VICTHOM,"102-2101 BOUL LE CARREFOUR, LAVAL, QC, H7S 2J7",,2042.0,ChIJ4TIa_9ojyUwRnq1TdKTXSnA,Polyclinique Victhom,Laval,CA,QC,H7S 2J7,+1 844-476-0321,,hospital,http://victhom.com/,45.5724206,-73.7420775,1745790598,hospital,0
Laval,55703,CLINIQUE MEDICALE BOULEVARD DES LAURENTIDES,"B-1768 BOUL DES LAURENTIDES, LAVAL, QC, H7M 2P6",,2043.0,ChIJq09ojGoiyUwR3I9TQF43TKw,Gmf Laval - Umf Cité-De-La-Santé,Laval,CA,QC,H7M 3S7,+1 450-975-5444,,hospital,https://www.lavalensante.com/gmf-u-laval/nous-joindre/prendre-un-rendez-vous/,45.60305820000001,-73.7109018,1745790598,hospital,0
Laval,55727,CLINIQUE MEDICALE BELLERIVE,"5-1 PLACE BELLE-RIVE, LAVAL, QC, H7V 1B1",,2044.0,ChIJR6-dQQAjyUwRKeSZ7pmBGZw,CLINIQUE MÉDICALE BELLERIVE,Laval,CA,QC,H7V 1B1,+1 450-688-0330,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=695393,45.5369585,-73.72610039999999,1745790598,hospital,0
Laval,55737,CLINIQUE UNIDERMA S.A.,"210-1575 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2045.0,ChIJB4Q4UjIiyUwRf1joXi6Mf0Y,Clinique Uniderma S A,Laval,CA,QC,H7S 2N5,+1 450-629-3376,,hospital,https://www.uniderma.ca/,45.56594739999999,-73.72516660000001,1745790598,hospital,0
Laval,55746,MACLINIQUE SANTE 440 INC.,"310-4650 RUE DESSERTE S AUTOROUTE 440, LAVAL, QC, H7T 2Z8",,2046.0,ChIJ____b3skyUwRVQ_M0-REWJ4,Clinique Santé 440,Laval,CA,QC,H7T 2Z8,+1 450-686-8444,,hospital,https://macliniquesante440.ca/,45.5581955,-73.7938276,1745790598,hospital,0
Laval,55762,CLINIQUE MEDICALE 2005,"4397 BOUL SAINT-MARTIN O, MONTREAL, QC, H7T 1C5",,2047.0,ChIJGUiWrogYyUwRgAHHOeQTMug,Medical Clinic 2005,Laval,CA,QC,H7T 1C5,+1 514-832-0333,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=113339,45.54862500000001,-73.7692521,1745790598,hospital,0
Laval,55764,BUREAU DOCTEURS M. TARAKDJIAN & S. HAGOPIAN,"301-1600 RUE CURE-LABELLE, LAVAL, QC, H7V 2W2",,2048.0,ChIJnYZgh6MjyUwRIhipqFdwq-4,Medical Clinic of Doctors Hagopian and Tarkdijian,Laval,CA,QC,H7V 2W2,+1 450-978-9173,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=111133,45.5504072,-73.7589545,1745790598,hospital,0
Laval,55773,ACTION SPORT PHYSIO,"300-1695 BOUL LAVAL, LAVAL, QC, H7S 2M2",,2049.0,ChIJFfcKiC4iyUwRa6uS-qQHszo,Action Sport Physio Laval,Laval,CA,QC,H7S 2M2,+1 450-975-8533,,hospital,http://www.actionsportphysio.com/fr/cliniques/laval/,45.5693297,-73.7198476,1745790598,hospital,0
Laval,55806,ACTIV PHYSIOTHERAPIE ET ERGONOMIE,"220-1200 BOUL CHOMEDEY, LAVAL, QC, H7V 3Z3",,2050.0,ChIJdxAxWjIiyUwR603tlpm-1As,Évolution Physio L'Avenir Laval - Physiothérapeute Chomedey,Laval,CA,QC,H7S 2N5,+1 450-967-1007,,hospital,https://www.411sante.com/physiotherapie/laval/chomedey-2/physiotherapeute-chomedey.htm,45.56594739999999,-73.72516660000001,1745790598,hospital,0
Laval,55878,DRE NADA KHODER,"3150 CAP-A-L'AIGLE, LAVAL, QC, H7E 1C7",,2051.0,,,,,,,,,,,,,1745790598,,0
Laval,55941,CLINIQUE MEDICALE KARE INC.,"104-4415 NOTRE-DAME, LAVAL, QC, H7W 1T7",,2052.0,ChIJowM_Xg8jyUwRuo0iqaJwZVM,Medical Clinic Kare,Laval,CA,QC,H7W 1T7,+1 450-686-0701,,hospital,https://bonjour-sante.ca/uno/clinique/cmkare,45.5377071,-73.7597146,1745790598,hospital,0
Laval,55945,LA CLINIQUE 2075 (9405-3378 QUEBEC INC.),"2075 BOUL CHOMEDEY, LAVAL, QC, H7T 0G5",,2053.0,ChIJR19YzrgjyUwR-c0s3z1p5kc,La Clinique 2075,Laval,CA,QC,H7T 2V9,+1 450-969-8933,,hospital,http://www.jacknathanhealth.com/,45.559912,-73.752675,1745790598,hospital,0
Laval,55949,CENTRE SANTE GLOGALE LES 4 CHEMINS,"202-11 BOUL SAMSON, LAVAL, QC, H7X 3S5",,2054.0,ChIJt2SkfLcjyUwRXQyvu7wngAk,"Health Center Overall Les 4 Paths | Center Beauty Well-Being, Health & Training | Région De Ste-Dorothé",Laval,CA,QC,H7X 3S5,+1 450-736-2005,,hospital,https://sante4chemins.com/,45.5225077,-73.7853889,1745790598,hospital,0
Laval,55954,CLINIQUE MEDICALE PRO-MD,"218-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2055.0,ChIJXz4eRNQjyUwR7IxHdJZM__o,Clinique Médicale Privée Omnia,Laval,CA,QC,H7S 2N5,+1 450-975-7226,,hospital,https://www.cliniquemedicaleomnia.com/,45.5650859,-73.7244154,1745790598,hospital,0
Laval,55961,DR ANDRE TANEL,"100-3333 100EME AVENUE, LAVAL, QC, H7T 0G3",,2056.0,ChIJf5e5cqglyUwRT6HzLAb-rKo,Clinique Nord,Laval,CA,QC,H7T 0J7,+1 450-233-2287,,hospital,https://cliniquenord.com/,45.5581497,-73.7914899,1745790598,hospital,0
Laval,55965,CLINIQUE MEDICALE MAURICE-GAUVIN (IMSL),"1895-1875 RUE MAURICE-GAUVIN, LAVAL, QC, H7S 2M5",,2057.0,ChIJWaN_-M4jyUwR_5xnTol8ZIs,Institut de Médecine Spécialisée de Laval,Laval,CA,QC,H7S 2M5,+1 450-902-4675,,hospital,http://imsl.ca/,45.5670807,-73.7381042,1745790598,hospital,0
Laval,55977,CLINIQUE MEDICALE EST DE L'ILE,"4731 BOUL LEVESQUE E, LAVAL, QC, H7C 1M9",,2058.0,ChIJ7VhstlYfyUwRgoFuRNy_9mU,Est De l'Ile medical clinic,Laval,CA,QC,H7C 1M9,+1 450-936-8898,,hospital,https://www.cliniquemedicaleestdelile.com/,45.60703240000001,-73.6451716,1745790598,hospital,0
Laval,55980,CLINIQUE SANTE OPTIMUM,"400-1500 RUE MONTGOLFIER, LAVAL, QC, H7T 2X8",,2059.0,ChIJVc1tR6MjyUwRJ9C8zJ4G72k,Groupe Santé Optimum / Clinique Santé Optimum,Laval,CA,QC,H7T 0A2,+1 450-497-1500,,hospital,http://www.santeoptimum.ca/,45.5422897,-73.7906665,1745790598,hospital,0
Laval,56104,OPMEDIC,"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2060.0,ChIJ1xVyszMiyUwR0vEDMLAaCw0,OPMEDIC Laval,Laval,CA,QC,H7S 2N5,+1 450-662-9393,,hospital,https://clearpointquebec.ca/,45.5654007,-73.7246923,1745790598,hospital,0
Laval,56114,OPMEDIC (CISSS LAVAL),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2061.0,ChIJ1xVyszMiyUwR0vEDMLAaCw0,OPMEDIC Laval,Laval,CA,QC,H7S 2N5,+1 450-662-9393,,hospital,https://clearpointquebec.ca/,45.5654007,-73.7246923,1745790598,hospital,0
Laval,56117,CLINIQUE CHIRURGICALE DE LAVAL INC. (LAVAL),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,2062.0,,,,,,,,,,,,,1745790598,,0
Laval,56118,OPMEDIC (CISSS LANAUDIERE),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2063.0,ChIJ1xVyszMiyUwR0vEDMLAaCw0,OPMEDIC Laval,Laval,CA,QC,H7S 2N5,+1 450-662-9393,,hospital,https://clearpointquebec.ca/,45.5654007,-73.7246923,1745790598,hospital,0
Laval,56122,OPMEDIC (CISSS LAURENTIDES),"300-1565 BOUL DE L'AVENIR, LAVAL, QC, H7S 2N5",,2064.0,ChIJ1xVyszMiyUwR0vEDMLAaCw0,OPMEDIC Laval,Laval,CA,QC,H7S 2N5,+1 450-662-9393,,hospital,https://clearpointquebec.ca/,45.5654007,-73.7246923,1745790598,hospital,0
Laval,56133,CLINIQUE CHIRURGICALE DE LAVAL INC. (EST-DE-L'ILE),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,2065.0,ChIJ4yRWougjyUwRTjuaCAnoJI0,Clinique Chirurgicale de Laval,Laval,CA,QC,H7T 2Z8,+1 450-687-0445,,hospital,http://www.cliniquechirurgicaledelaval.com/,45.5580368,-73.79376979999999,1745790598,hospital,0
Laval,56137,CLINIQUE CHIRURGICALE DE LAVAL INC. (LAURENTIDES),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,2066.0,,,,,,,,,,,,,1745790598,,0
Laval,56146,CLINIQUE CHIRURGICALE DE LAVAL INC. (LANAUDIERE),"120-4650 DESSERTE S AUTOROUTE 440 O, LAVAL, QC, H7T 2Z8",,2067.0,,,,,,,,,,,,,1745790598,,0
Laval,56157,CLINIQUE D'OPHTALMOLOGIE DE LAVAL,"4670 DESSERTE S AUTOROUTE 440 OUEST, LAVAL, QC, H7T 2Z8",,2068.0,ChIJW-zMFs4lyUwRosM0N6SNTis,Ophtalmo Laval,Laval,CA,QC,H7T 2Z8,+1 450-682-4555,,hospital,,45.5579261,-73.7949588,1745790598,hospital,0
Laval,56300,TOMO CONCORDE 2010 INC. (CISSS LAVAL),"103-1875 RUE MAURICE GAUVIN, LAVAL, QC, H7S 2M5",,2069.0,ChIJScWwevohyUwR22IHaG4iZUQ,Tomo Concorde 2010 Inc.,Laval,CA,QC,H7S 2M5,+1 450-629-8666,,hospital,http://www.tomoconcorde.com/,45.5670808,-73.7381039,1745790598,hospital,0
Laval,57032,CLINIQUE DE MEDICINE SPORTIVE EVOLUTION DUVERNAY,"3055 BOUL DE LA CONCORDE, LAVAL, QC, H7E 2C1",,2070.0,ChIJQz-MUNkhyUwRCvjHIPaFVqM,Evolution Physio Laval,Laval,CA,QC,H7E 2C1,+1 450-661-4647,,hospital,http://www.411sante.com/physiotherapie/laval/duvernay-1/physiotherapeute-duvernay.htm,45.5932561,-73.668373,1745790598,hospital,0
Laval,57042,CLINIQUE IPS DE LAVAL,"126B-1515 BOUL CHOMEDEY, LAVAL, QC, H7V 3Y7",,2071.0,ChIJD0jXxbEjyUwRFDjXTHPow54,Centre intégré de santé et de se sociaux de Laval (CISSS de Laval),Laval,CA,QC,H7V 3Y7,+1 450-978-8300,,hospital,http://www.lavalensante.com/,45.5521066,-73.7455327,1745790598,hospital,0
Laval,57054,CLINIQUE MEDICALE EN ROUTE- LAVAL,"305-3230 BOUL CURE-LABELLE, LAVAL, QC, H7P 0H9",,2072.0,ChIJYXSJoQokyUwRty85IlMvUGc,EN ROUTE MEDICAL CLINIC - LAVAL,Laval,CA,QC,H7P 0H9,+1 450-239-4444,,hospital,https://cliniqueenroute.com/fr/laval/,45.568062,-73.781674,1745790598,hospital,0
Laval,57091,GMF 3285 INC.,"3285 BOUL SAINT-MARTIN E, LAVAL, QC, H7E 4T6",,2073.0,ChIJq09ojGoiyUwR3I9TQF43TKw,Gmf Laval - Umf Cité-De-La-Santé,Laval,CA,QC,H7M 3S7,+1 450-975-5444,,hospital,https://www.lavalensante.com/gmf-u-laval/nous-joindre/prendre-un-rendez-vous/,45.60305820000001,-73.7109018,1745790598,hospital,0
Laval,57127,CENTRE MEDICAL 400,"400 BOUL SAINT-MARTIN OUEST, LAVAL, QC, H7M 3Y8",,2074.0,ChIJ3-k_-iwiyUwRtw8kGixpvf4,Polyclinique St-Martin,Laval,CA,QC,H7S 2C6,+1 450-233-6527,,hospital,https://www.pcstmartin.com/,45.5703775,-73.72392769999999,1745790598,hospital,0
